code,name,date,description
ES05059,Cillán,,
ES05060,Cisla,,
ES05060,Cisla,,
ES05061,La Colilla,,
ES05061,La Colilla,,
ES05062,Collado de Contreras,,
ES05062,Collado de Contreras,,
ES05063,Collado del Mirón,,
ES05063,Collado del Mirón,,
ES05064,Constanzana,,
ES05064,Constanzana,,
ES05065,Crespos,,
ES05065,Crespos,,
ES05066,Cuevas del Valle,,
ES05066,Cuevas del Valle,,
ES05067,Chamartín,,
ES05067,Chamartín,,
ES05069,Donjimeno,,
ES05069,Donjimeno,,
ES05070,Donvidas,,
ES05070,Donvidas,,
ES05072,Espinosa de los Caballeros,,
ES05072,Espinosa de los Caballeros,,
ES05073,Flores de Ávila,,
ES05073,Flores de Ávila,,
ES05074,Fontiveros,,
ES05074,Fontiveros,,
ES05075,Fresnedilla,,
ES05075,Fresnedilla,,
ES05076,El Fresno,,
ES05076,El Fresno,,
ES05077,Fuente el Saúz,,
ES05077,Fuente el Saúz,,
ES05078,Fuentes de Año,,
ES05078,Fuentes de Año,,
ES05079,Gallegos de Altamiros,,
ES05079,Gallegos de Altamiros,,
ES05080,Gallegos de Sobrinos,,
ES05080,Gallegos de Sobrinos,,
ES05081,Garganta del Villar,,
ES05081,Garganta del Villar,,
ES05082,Gavilanes,,
ES05082,Gavilanes,,
ES05083,Gemuño,,
ES05083,Gemuño,,
ES05084,Gilbuena,,
ES05084,Gilbuena,,
ES05085,Gil García,,
ES05085,Gil García,,
ES05086,Gimialcón,,
ES05086,Gimialcón,,
ES05087,Gotarrendura,,
ES05087,Gotarrendura,,
ES05088,Grandes y San Martín,,
ES05088,Grandes y San Martín,,
ES05089,Guisando,,
ES05089,Guisando,,
ES05090,Gutierre-Muñoz,,
ES05090,Gutierre-Muñoz,,
ES05092,Hernansancho,,
ES05092,Hernansancho,,
ES05093,Herradón de Pinares,,
ES05093,Herradón de Pinares,,
ES05094,Herreros de Suso,,
ES05094,Herreros de Suso,,
ES05095,Higuera de las Dueñas,,
ES05095,Higuera de las Dueñas,,
ES05096,La Hija de Dios,,
ES05096,La Hija de Dios,,
ES05097,La Horcajada,,
ES05097,La Horcajada,,
ES05099,Horcajo de las Torres,,
ES05099,Horcajo de las Torres,,
ES05100,El Hornillo,,
ES05100,El Hornillo,,
ES05101,Hoyocasero,,
ES05101,Hoyocasero,,
ES05102,El Hoyo de Pinares,,
ES05102,El Hoyo de Pinares,,
ES05103,Hoyorredondo,,
ES05103,Hoyorredondo,,
ES05104,Hoyos del Collado,,
ES05104,Hoyos del Collado,,
ES05105,Hoyos del Espino,,
ES05105,Hoyos del Espino,,
ES05106,Hoyos de Miguel Muñoz,,
ES05106,Hoyos de Miguel Muñoz,,
ES05107,Hurtumpascual,,
ES05107,Hurtumpascual,,
ES05108,Junciana,,
ES05108,Junciana,,
ES05109,Langa,,
ES05109,Langa,,
ES05110,Lanzahíta,,
ES05110,Lanzahíta,,
ES05112,El Losar del Barco,,
ES05112,El Losar del Barco,,
ES05113,Los Llanos de Tormes,,
ES05113,Los Llanos de Tormes,,
ES05114,Madrigal de las Altas Torres,,
ES05114,Madrigal de las Altas Torres,,
ES05115,Maello,,
ES05115,Maello,,
ES05116,Malpartida de Corneja,,
ES05116,Malpartida de Corneja,,
ES05117,Mamblas,,
ES05117,Mamblas,,
ES05118,Mancera de Arriba,,
ES05118,Mancera de Arriba,,
ES05119,Manjabálago,,
ES05119,Manjabálago,,
ES05120,Marlín,,
ES05120,Marlín,,
ES05121,Martiherrero,,
ES05121,Martiherrero,,
ES05122,Martínez,,
ES05122,Martínez,,
ES05123,Mediana de Voltoya,,
ES05123,Mediana de Voltoya,,
ES05124,Medinilla,,
ES05124,Medinilla,,
ES05125,Mengamuñoz,,
ES05125,Mengamuñoz,,
ES05126,Mesegar de Corneja,,
ES05126,Mesegar de Corneja,,
ES05127,Mijares,,
ES05127,Mijares,,
ES05128,Mingorría,,
ES05128,Mingorría,,
ES05129,El Mirón,,
ES05129,El Mirón,,
ES05130,Mironcillo,,
ES05130,Mironcillo,,
ES05131,Mirueña de los Infanzones,,
ES05131,Mirueña de los Infanzones,,
ES05132,Mombeltrán,,
ES05132,Mombeltrán,,
ES05133,Monsalupe,,
ES05133,Monsalupe,,
ES05134,Moraleja de Matacabras,,
ES05134,Moraleja de Matacabras,,
ES05135,Muñana,,
ES05135,Muñana,,
ES05136,Muñico,,
ES05136,Muñico,,
ES05138,Muñogalindo,,
ES05138,Muñogalindo,,
ES05139,Muñogrande,,
ES05139,Muñogrande,,
ES05140,Muñomer del Peco,,
ES05140,Muñomer del Peco,,
ES05141,Muñopepe,,
ES05141,Muñopepe,,
ES05142,Muñosancho,,
ES05142,Muñosancho,,
ES05143,Muñotello,,
ES05143,Muñotello,,
ES05144,Narrillos del Álamo,,
ES05144,Narrillos del Álamo,,
ES05145,Narrillos del Rebollar,,
ES05145,Narrillos del Rebollar,,
ES05147,Narros del Castillo,,
ES05147,Narros del Castillo,,
ES05148,Narros del Puerto,,
ES05148,Narros del Puerto,,
ES05149,Narros de Saldueña,,
ES05149,Narros de Saldueña,,
ES05151,Navacepedilla de Corneja,,
ES05151,Navacepedilla de Corneja,,
ES05152,Nava de Arévalo,,
ES05152,Nava de Arévalo,,
ES05153,Nava del Barco,,
ES05153,Nava del Barco,,
ES05154,Navadijos,,
ES05154,Navadijos,,
ES05155,Navaescurial,,
ES05155,Navaescurial,,
ES05156,Navahondilla,,
ES05156,Navahondilla,,
ES05157,Navalacruz,,
ES05157,Navalacruz,,
ES05158,Navalmoral,,
ES05158,Navalmoral,,
ES05159,Navalonguilla,,
ES05159,Navalonguilla,,
ES05160,Navalosa,,
ES05160,Navalosa,,
ES05161,Navalperal de Pinares,,
ES05161,Navalperal de Pinares,,
ES05162,Navalperal de Tormes,,
ES05162,Navalperal de Tormes,,
ES05163,Navaluenga,,
ES05163,Navaluenga,,
ES05164,Navaquesera,,
ES05164,Navaquesera,,
ES05165,Navarredonda de Gredos,,
ES05165,Navarredonda de Gredos,,
ES05166,Navarredondilla,,
ES05166,Navarredondilla,,
ES05167,Navarrevisca,,
ES05167,Navarrevisca,,
ES05168,Las Navas del Marqués,,
ES05168,Las Navas del Marqués,,
ES05169,Navatalgordo,,
ES05169,Navatalgordo,,
ES05170,Navatejares,,
ES05170,Navatejares,,
ES05171,Neila de San Miguel,,
ES05171,Neila de San Miguel,,
ES05172,Niharra,,
ES05172,Niharra,,
ES05173,Ojos-Albos,,
ES05173,Ojos-Albos,,
ES05174,Orbita,,
ES05174,Orbita,,
ES05175,El Oso,,
ES05175,El Oso,,
ES05176,Padiernos,,
ES05176,Padiernos,,
ES05177,Pajares de Adaja,,
ES05177,Pajares de Adaja,,
ES05178,Palacios de Goda,,
ES05178,Palacios de Goda,,
ES05179,Papatrigo,,
ES05179,Papatrigo,,
ES05180,El Parral,,
ES05180,El Parral,,
ES05181,Pascualcobo,,
ES05181,Pascualcobo,,
ES05182,Pedro Bernardo,,
ES05182,Pedro Bernardo,,
ES05183,Pedro-Rodríguez,,
ES05183,Pedro-Rodríguez,,
ES05184,Peguerinos,,
ES05184,Peguerinos,,
ES05185,Peñalba de Ávila,,
ES05185,Peñalba de Ávila,,
ES05186,Piedrahíta,,
ES05186,Piedrahíta,,
ES05187,Piedralaves,,
ES05187,Piedralaves,,
ES05188,Poveda,,
ES05188,Poveda,,
ES05189,Poyales del Hoyo,,
ES05189,Poyales del Hoyo,,
ES05190,Pozanco,,
ES05190,Pozanco,,
ES05191,Pradosegar,,
ES05191,Pradosegar,,
ES05192,Puerto Castilla,,
ES05192,Puerto Castilla,,
ES05193,Rasueros,,
ES05193,Rasueros,,
ES05194,Riocabado,,
ES05194,Riocabado,,
ES05195,Riofrío,,
ES05195,Riofrío,,
ES05196,Rivilla de Barajas,,
ES05196,Rivilla de Barajas,,
ES05197,Salobral,,
ES05197,Salobral,,
ES05198,Salvadiós,,
ES05198,Salvadiós,,
ES05199,San Bartolomé de Béjar,,
ES05199,San Bartolomé de Béjar,,
ES05200,San Bartolomé de Corneja,,
ES05200,San Bartolomé de Corneja,,
ES05201,San Bartolomé de Pinares,,
ES05201,San Bartolomé de Pinares,,
ES05204,Sanchidrián,,
ES05204,Sanchidrián,,
ES05205,Sanchorreja,,
ES05205,Sanchorreja,,
ES05206,San Esteban de los Patos,,
ES05206,San Esteban de los Patos,,
ES05207,San Esteban del Valle,,
ES05207,San Esteban del Valle,,
ES05208,San Esteban de Zapardiel,,
ES05208,San Esteban de Zapardiel,,
ES05209,San García de Ingelmos,,
ES05209,San García de Ingelmos,,
ES05210,San Juan de la Encinilla,,
ES05210,San Juan de la Encinilla,,
ES05211,San Juan de la Nava,,
ES05211,San Juan de la Nava,,
ES05212,San Juan del Molinillo,,
ES05212,San Juan del Molinillo,,
ES05213,San Juan del Olmo,,
ES05213,San Juan del Olmo,,
ES05214,San Lorenzo de Tormes,,
ES05214,San Lorenzo de Tormes,,
ES05215,San Martín de la Vega del Alberche,,
ES05215,San Martín de la Vega del Alberche,,
ES05216,San Martín del Pimpollar,,
ES05216,San Martín del Pimpollar,,
ES05217,San Miguel de Corneja,,
ES05217,San Miguel de Corneja,,
ES05218,San Miguel de Serrezuela,,
ES05218,San Miguel de Serrezuela,,
ES05219,San Pascual,,
ES05219,San Pascual,,
ES05220,San Pedro del Arroyo,,
ES05220,San Pedro del Arroyo,,
ES05221,Santa Cruz del Valle,,
ES05221,Santa Cruz del Valle,,
ES05222,Santa Cruz de Pinares,,
ES05222,Santa Cruz de Pinares,,
ES05224,Santa María del Arroyo,,
ES05224,Santa María del Arroyo,,
ES05225,Santa María del Berrocal,,
ES05225,Santa María del Berrocal,,
ES05226,Santa María de los Caballeros,,
ES05226,Santa María de los Caballeros,,
ES05227,Santa María del Tiétar,,
ES05227,Santa María del Tiétar,,
ES05228,Santiago del Collado,,
ES05228,Santiago del Collado,,
ES05229,Santo Domingo de las Posadas,,
ES05229,Santo Domingo de las Posadas,,
ES05230,Santo Tomé de Zabarcos,,
ES05230,Santo Tomé de Zabarcos,,
ES05231,San Vicente de Arévalo,,
ES05231,San Vicente de Arévalo,,
ES05232,La Serrada,,
ES05232,La Serrada,,
ES05233,Serranillos,,
ES05233,Serranillos,,
ES05234,Sigeres,,
ES05234,Sigeres,,
ES05235,Sinlabajos,,
ES05235,Sinlabajos,,
ES05236,Solana de Ávila,,
ES05236,Solana de Ávila,,
ES05237,Solana de Rioalmar,,
ES05237,Solana de Rioalmar,,
ES05238,Solosancho,,
ES05238,Solosancho,,
ES05239,Sotalbo,,
ES05239,Sotalbo,,
ES05240,Sotillo de la Adrada,,
ES05240,Sotillo de la Adrada,,
ES05241,El Tiemblo,,
ES05241,El Tiemblo,,
ES05242,Tiñosillos,,
ES05242,Tiñosillos,,
ES05243,Tolbaños,,
ES05243,Tolbaños,,
ES05244,Tormellas,,
ES05244,Tormellas,,
ES05245,Tornadizos de Ávila,,
ES05245,Tornadizos de Ávila,,
ES05246,Tórtoles,,
ES05246,Tórtoles,,
ES05247,La Torre,,
ES05247,La Torre,,
ES05249,Umbrías,,
ES05249,Umbrías,,
ES05251,Vadillo de la Sierra,,
ES05251,Vadillo de la Sierra,,
ES05252,Valdecasa,,
ES05252,Valdecasa,,
ES05253,Vega de Santa María,,
ES05253,Vega de Santa María,,
ES05254,Velayos,,
ES05254,Velayos,,
ES05256,Villaflor,,
ES05256,Villaflor,,
ES05257,Villafranca de la Sierra,,
ES05257,Villafranca de la Sierra,,
ES05258,Villanueva de Gómez,,
ES05258,Villanueva de Gómez,,
ES05259,Villanueva del Aceral,,
ES05259,Villanueva del Aceral,,
ES05260,Villanueva del Campillo,,
ES05260,Villanueva del Campillo,,
ES05261,Villar de Corneja,,
ES05261,Villar de Corneja,,
ES05262,Villarejo del Valle,,
ES05262,Villarejo del Valle,,
ES05263,Villatoro,,
ES05263,Villatoro,,
ES05264,Viñegra de Moraña,,
ES05264,Viñegra de Moraña,,
ES05265,Vita,,
ES05265,Vita,,
ES05266,Zapardiel de la Cañada,,
ES05266,Zapardiel de la Cañada,,
ES05267,Zapardiel de la Ribera,,
ES05267,Zapardiel de la Ribera,,
ES05901,San Juan de Gredos,,
ES05901,San Juan de Gredos,,
ES05902,Santa María del Cubillo,,
ES05902,Santa María del Cubillo,,
ES05903,Diego del Carpio,,
ES05903,Diego del Carpio,,
ES05904,Santiago del Tormes,,
ES05904,Santiago del Tormes,,
ES05905,Villanueva de Ávila,,
ES05905,Villanueva de Ávila,,
ES06001,Acedera,,
ES06001,Acedera,,
ES06002,Aceuchal,,
ES06002,Aceuchal,,
ES06003,Ahillones,,
ES06003,Ahillones,,
ES06004,Alange,,
ES06004,Alange,,
ES06005,La Albuera,,
ES06005,La Albuera,,
ES06006,Alburquerque,,
ES06006,Alburquerque,,
ES06007,Alconchel,,
ES06007,Alconchel,,
ES06008,Alconera,,
ES06008,Alconera,,
ES06009,Aljucén,,
ES06009,Aljucén,,
ES06010,Almendral,,
ES06010,Almendral,,
ES06011,Almendralejo,,
ES06011,Almendralejo,,
ES06012,Arroyo de San Serván,,
ES06012,Arroyo de San Serván,,
ES06013,Atalaya,,
ES06013,Atalaya,,
ES06014,Azuaga,,
ES06014,Azuaga,,
ES06015,Badajoz,,
ES06015,Badajoz,,
ES06016,Barcarrota,,
ES06016,Barcarrota,,
ES06017,Baterno,,
ES06017,Baterno,,
ES06018,Benquerencia de la Serena,,
ES06018,Benquerencia de la Serena,,
ES06019,Berlanga,,
ES06019,Berlanga,,
ES06020,Bienvenida,,
ES06020,Bienvenida,,
ES06021,Bodonal de la Sierra,,
ES06021,Bodonal de la Sierra,,
ES06022,Burguillos del Cerro,,
ES06022,Burguillos del Cerro,,
ES06023,Cabeza del Buey,,
ES06023,Cabeza del Buey,,
ES06024,Cabeza la Vaca,,
ES06024,Cabeza la Vaca,,
ES06025,Calamonte,,
ES06025,Calamonte,,
ES06026,Calera de León,,
ES06026,Calera de León,,
ES06027,Calzadilla de los Barros,,
ES06027,Calzadilla de los Barros,,
ES06028,Campanario,,
ES06028,Campanario,,
ES06029,Campillo de Llerena,,
ES06029,Campillo de Llerena,,
ES06030,Capilla,,
ES06030,Capilla,,
ES06031,Carmonita,,
ES06031,Carmonita,,
ES06032,El Carrascalejo,,
ES06032,El Carrascalejo,,
ES06033,Casas de Don Pedro,,
ES06033,Casas de Don Pedro,,
ES06034,Casas de Reina,,
ES06034,Casas de Reina,,
ES06035,Castilblanco,,
ES06035,Castilblanco,,
ES06036,Castuera,,
ES06036,Castuera,,
ES06037,La Codosera,,
ES06037,La Codosera,,
ES06038,Cordobilla de Lácara,,
ES06038,Cordobilla de Lácara,,
ES06039,La Coronada,,
ES06039,La Coronada,,
ES06040,Corte de Peleas,,
ES06040,Corte de Peleas,,
ES06041,Cristina,,
ES06041,Cristina,,
ES06042,Cheles,,
ES06042,Cheles,,
ES06043,Don Álvaro,,
ES06043,Don Álvaro,,
ES06044,Don Benito,,
ES06044,Don Benito,,
ES06045,Entrín Bajo,,
ES06045,Entrín Bajo,,
ES06046,Esparragalejo,,
ES06046,Esparragalejo,,
ES06047,Esparragosa de la Serena,,
ES06047,Esparragosa de la Serena,,
ES06048,Esparragosa de Lares,,
ES06048,Esparragosa de Lares,,
ES06049,Feria,,
ES06049,Feria,,
ES06050,Fregenal de la Sierra,,
ES06050,Fregenal de la Sierra,,
ES06051,Fuenlabrada de los Montes,,
ES06051,Fuenlabrada de los Montes,,
ES06052,Fuente de Cantos,,
ES06052,Fuente de Cantos,,
ES06053,Fuente del Arco,,
ES06053,Fuente del Arco,,
ES06054,Fuente del Maestre,,
ES06054,Fuente del Maestre,,
ES06055,Fuentes de León,,
ES06055,Fuentes de León,,
ES06056,Garbayuela,,
ES06056,Garbayuela,,
ES06057,Garlitos,,
ES06057,Garlitos,,
ES06058,La Garrovilla,,
ES06058,La Garrovilla,,
ES06059,Granja de Torrehermosa,,
ES06059,Granja de Torrehermosa,,
ES06060,Guareña,,
ES06060,Guareña,,
ES06061,La Haba,,
ES06061,La Haba,,
ES06062,Helechosa de los Montes,,
ES06062,Helechosa de los Montes,,
ES06063,Herrera del Duque,,
ES06063,Herrera del Duque,,
ES06064,Higuera de la Serena,,
ES06064,Higuera de la Serena,,
ES06065,Higuera de Llerena,,
ES06065,Higuera de Llerena,,
ES06066,Higuera de Vargas,,
ES06066,Higuera de Vargas,,
ES06067,Higuera la Real,,
ES06067,Higuera la Real,,
ES06068,Hinojosa del Valle,,
ES06068,Hinojosa del Valle,,
ES06069,Hornachos,,
ES06069,Hornachos,,
ES06070,Jerez de los Caballeros,,
ES06070,Jerez de los Caballeros,,
ES06071,La Lapa,,
ES06071,La Lapa,,
ES06072,Lobón,,
ES06072,Lobón,,
ES06073,Llera,,
ES06073,Llera,,
ES06074,Llerena,,
ES06074,Llerena,,
ES06075,Magacela,,
ES06075,Magacela,,
ES06076,Maguilla,,
ES06076,Maguilla,,
ES06077,Malcocinado,,
ES06077,Malcocinado,,
ES06078,Malpartida de la Serena,,
ES06078,Malpartida de la Serena,,
ES06079,Manchita,,
ES06079,Manchita,,
ES06080,Medellín,,
ES06080,Medellín,,
ES06081,Medina de las Torres,,
ES06081,Medina de las Torres,,
ES06082,Mengabril,,
ES06082,Mengabril,,
ES06083,Mérida,,
ES06083,Mérida,,
ES06084,Mirandilla,,
ES06084,Mirandilla,,
ES06085,Monesterio,,
ES06085,Monesterio,,
ES06086,Montemolín,,
ES06086,Montemolín,,
ES06087,Monterrubio de la Serena,,
ES06087,Monterrubio de la Serena,,
ES06088,Montijo,,
ES06088,Montijo,,
ES06089,La Morera,,
ES06089,La Morera,,
ES06090,La Nava de Santiago,,
ES06090,La Nava de Santiago,,
ES06091,Navalvillar de Pela,,
ES06091,Navalvillar de Pela,,
ES06092,Nogales,,
ES06092,Nogales,,
ES06093,Oliva de la Frontera,,
ES06093,Oliva de la Frontera,,
ES06094,Oliva de Mérida,,
ES06094,Oliva de Mérida,,
ES06095,Olivenza,,
ES06095,Olivenza,,
ES06096,Orellana de la Sierra,,
ES06096,Orellana de la Sierra,,
ES06097,Orellana la Vieja,,
ES06097,Orellana la Vieja,,
ES06098,Palomas,,
ES06098,Palomas,,
ES06099,La Parra,,
ES06099,La Parra,,
ES06100,Peñalsordo,,
ES06100,Peñalsordo,,
ES06101,Peraleda del Zaucejo,,
ES06101,Peraleda del Zaucejo,,
ES06102,Puebla de Alcocer,,
ES06102,Puebla de Alcocer,,
ES06103,Puebla de la Calzada,,
ES06103,Puebla de la Calzada,,
ES06104,Puebla de la Reina,,
ES06104,Puebla de la Reina,,
ES06105,Puebla del Maestre,,
ES06105,Puebla del Maestre,,
ES06106,Puebla del Prior,,
ES06106,Puebla del Prior,,
ES06107,Puebla de Obando,,
ES06107,Puebla de Obando,,
ES06108,Puebla de Sancho Pérez,,
ES06108,Puebla de Sancho Pérez,,
ES06109,Quintana de la Serena,,
ES06109,Quintana de la Serena,,
ES06110,Reina,,
ES06110,Reina,,
ES06111,Rena,,
ES06111,Rena,,
ES06112,Retamal de Llerena,,
ES06112,Retamal de Llerena,,
ES06113,Ribera del Fresno,,
ES06113,Ribera del Fresno,,
ES06114,Risco,,
ES06114,Risco,,
ES06115,La Roca de la Sierra,,
ES06115,La Roca de la Sierra,,
ES06116,Salvaleón,,
ES06116,Salvaleón,,
ES06117,Salvatierra de los Barros,,
ES06117,Salvatierra de los Barros,,
ES06118,Sancti-Spíritus (Badajoz),,
ES06118,Sancti-Spíritus (Badajoz),,
ES06119,San Pedro de Mérida,,
ES06119,San Pedro de Mérida,,
ES06120,Santa Amalia,,
ES06120,Santa Amalia,,
ES06121,Santa Marta,,
ES06121,Santa Marta,,
ES06122,Los Santos de Maimona,,
ES06122,Los Santos de Maimona,,
ES06123,San Vicente de Alcántara,,
ES06123,San Vicente de Alcántara,,
ES06124,Segura de León,,
ES06124,Segura de León,,
ES06125,Siruela,,
ES06125,Siruela,,
ES06126,Solana de los Barros,,
ES06126,Solana de los Barros,,
ES06127,Talarrubias,,
ES06127,Talarrubias,,
ES06128,Talavera la Real,,
ES06128,Talavera la Real,,
ES06129,Táliga,,
ES06129,Táliga,,
ES06130,Tamurejo,,
ES06130,Tamurejo,,
ES06131,Torre de Miguel Sesmero,,
ES06131,Torre de Miguel Sesmero,,
ES06132,Torremayor,,
ES06132,Torremayor,,
ES06133,Torremejía,,
ES06133,Torremejía,,
ES06134,Trasierra,,
ES06134,Trasierra,,
ES06135,Trujillanos,,
ES06135,Trujillanos,,
ES06136,Usagre,,
ES06136,Usagre,,
ES06137,Valdecaballeros,,
ES06137,Valdecaballeros,,
ES06138,Valdetorres,,
ES06138,Valdetorres,,
ES06139,Valencia de las Torres,,
ES06139,Valencia de las Torres,,
ES06140,Valencia del Mombuey,,
ES06140,Valencia del Mombuey,,
ES06141,Valencia del Ventoso,,
ES06141,Valencia del Ventoso,,
ES06142,Valverde de Burguillos,,
ES06142,Valverde de Burguillos,,
ES06143,Valverde de Leganés,,
ES06143,Valverde de Leganés,,
ES06144,Valverde de Llerena,,
ES06144,Valverde de Llerena,,
ES06145,Valverde de Mérida,,
ES06145,Valverde de Mérida,,
ES06146,Valle de la Serena,,
ES06146,Valle de la Serena,,
ES06147,Valle de Matamoros,,
ES06147,Valle de Matamoros,,
ES06148,Valle de Santa Ana,,
ES06148,Valle de Santa Ana,,
ES06149,Villafranca de los Barros,,
ES06149,Villafranca de los Barros,,
ES06150,Villagarcía de la Torre,,
ES06150,Villagarcía de la Torre,,
ES06151,Villagonzalo,,
ES06151,Villagonzalo,,
ES06152,Villalba de los Barros,,
ES06152,Villalba de los Barros,,
ES06153,Villanueva de la Serena,,
ES06153,Villanueva de la Serena,,
ES06154,Villanueva del Fresno,,
ES06154,Villanueva del Fresno,,
ES06155,Villar del Rey,,
ES06155,Villar del Rey,,
ES06156,Villar de Rena,,
ES06156,Villar de Rena,,
ES06157,Villarta de los Montes,,
ES06157,Villarta de los Montes,,
ES06158,Zafra,,
ES06158,Zafra,,
ES06159,Zahínos,,
ES06159,Zahínos,,
ES06160,Zalamea de la Serena,,
ES06160,Zalamea de la Serena,,
ES06161,Zarza-Capilla,,
ES06161,Zarza-Capilla,,
ES06162,La Zarza (Badajoz),,
ES06162,La Zarza (Badajoz),,
ES06901,Valdelacalzada,,
ES06901,Valdelacalzada,,
ES06902,Pueblonuevo del Guadiana,,
ES06902,Pueblonuevo del Guadiana,,
ES07001,Alaró,,
ES07001,Alaró,,
ES07002,Alaior,,
ES07002,Alaior,,
ES07003,Alcúdia,,
ES07003,Alcúdia,,
ES07004,Algaida,,
ES07004,Algaida,,
ES07005,Andratx,,
ES07005,Andratx,,
ES07006,Artà,,
ES07006,Artà,,
ES07007,Banyalbufar,,
ES07007,Banyalbufar,,
ES07008,Binissalem,,
ES07008,Binissalem,,
ES07009,Búger,,
ES07009,Búger,,
ES07010,Bunyola,,
ES07010,Bunyola,,
ES07011,Calvià,,
ES07011,Calvià,,
ES07012,Campanet,,
ES07012,Campanet,,
ES07013,Campos,,
ES07013,Campos,,
ES07014,Capdepera,,
ES07014,Capdepera,,
ES07015,Ciutadella de Menorca,,
ES07015,Ciutadella de Menorca,,
ES07016,Consell,,
ES07016,Consell,,
ES07017,Costitx,,
ES07017,Costitx,,
ES07018,Deyá,,
ES07018,Deyá,,
ES07019,Escorca,,
ES07019,Escorca,,
ES07020,Esporles,,
ES07020,Esporles,,
ES07021,Estellencs,,
ES07021,Estellencs,,
ES07022,Felanitx,,
ES07022,Felanitx,,
ES07023,Ferreries,,
ES07023,Ferreries,,
ES07024,Formentera,,
ES07024,Formentera,,
ES07025,Fornalutx,,
ES07025,Fornalutx,,
ES07026,Eivissa,,
ES07026,Eivissa,,
ES07027,Inca,,
ES07027,Inca,,
ES07028,Lloret de Vistalegre,,
ES07028,Lloret de Vistalegre,,
ES07029,Lloseta,,
ES07029,Lloseta,,
ES07030,Llubí,,
ES07030,Llubí,,
ES07031,Llucmajor,,
ES07031,Llucmajor,,
ES07032,Maó/Mahón,,
ES07032,Maó/Mahón,,
ES07033,Manacor,,
ES07033,Manacor,,
ES07034,Mancor de la Vall,,
ES07034,Mancor de la Vall,,
ES07035,Maria de la Salut,,
ES07035,Maria de la Salut,,
ES07036,Marratxí,,
ES07036,Marratxí,,
ES07037,Es Mercadal,,
ES07037,Es Mercadal,,
ES07038,Montuïri,,
ES07038,Montuïri,,
ES07039,Muro,,
ES07039,Muro,,
ES07040,Palma de Mallorca,,
ES07040,Palma de Mallorca,,
ES07041,Petra,,
ES07041,Petra,,
ES07042,Pollença,,
ES07042,Pollença,,
ES07043,Porreres,,
ES07043,Porreres,,
ES07044,Sa Pobla,,
ES07044,Sa Pobla,,
ES07045,Puigpunyent,,
ES07045,Puigpunyent,,
ES07046,Sant Antoni de Portmany,,
ES07046,Sant Antoni de Portmany,,
ES07047,Sencelles,,
ES07047,Sencelles,,
ES07048,Sant Josep de sa Talaia,,
ES07048,Sant Josep de sa Talaia,,
ES07049,Sant Joan,,
ES07049,Sant Joan,,
ES07050,Sant Joan de Labritja,,
ES07050,Sant Joan de Labritja,,
ES07051,Sant Llorenç des Cardassar,,
ES07051,Sant Llorenç des Cardassar,,
ES07052,Sant Lluís,,
ES07052,Sant Lluís,,
ES07053,Santa Eugènia,,
ES07053,Santa Eugènia,,
ES07054,Santa Eulalia del Río,,
ES07054,Santa Eulalia del Río,,
ES07055,Santa Margalida,,
ES07055,Santa Margalida,,
ES07056,Santa María del Camí,,
ES07056,Santa María del Camí,,
ES07057,Santanyí,,
ES07057,Santanyí,,
ES07058,Selva,,
ES07058,Selva,,
ES07059,Ses Salines,,
ES07059,Ses Salines,,
ES07060,Sineu,,
ES07060,Sineu,,
ES07061,Sóller,,
ES07061,Sóller,,
ES07062,Son Servera,,
ES07062,Son Servera,,
ES07063,Valldemossa,,
ES07063,Valldemossa,,
ES07064,Es Castell,,
ES07064,Es Castell,,
ES07065,Vilafranca de Bonany,,
ES07065,Vilafranca de Bonany,,
ES07901,Ariany,,
ES07901,Ariany,,
ES07902,Es Migjorn Gran,,
ES07902,Es Migjorn Gran,,
ES08001,Abrera,,
ES08001,Abrera,,
ES08002,Aguilar de Segarra,,
ES08002,Aguilar de Segarra,,
ES08003,Alella,,
ES08003,Alella,,
ES08004,Alpens,,
ES08004,Alpens,,
ES08005,L'Ametlla del Vallès,,
ES08005,L'Ametlla del Vallès,,
ES08006,Arenys de Mar,,
ES08006,Arenys de Mar,,
ES08007,Arenys de Munt,,
ES08007,Arenys de Munt,,
ES08008,Argençola,,
ES08008,Argençola,,
ES08009,Argentona,,
ES08009,Argentona,,
ES08010,Artés,,
ES08010,Artés,,
ES08011,Avià,,
ES08011,Avià,,
ES08012,Avinyó,,
ES08012,Avinyó,,
ES08013,Avinyonet del Penedès,,
ES08013,Avinyonet del Penedès,,
ES08014,Aiguafreda,,
ES08014,Aiguafreda,,
ES08015,Badalona,,
ES08015,Badalona,,
ES08016,Bagà,,
ES08016,Bagà,,
ES08017,Balenyà,,
ES08017,Balenyà,,
ES08018,Balsareny,,
ES08018,Balsareny,,
ES08019,Barcelona,,
ES08019,Barcelona,,
ES08020,Begues,,
ES08020,Begues,,
ES08021,Bellprat,,
ES08021,Bellprat,,
ES08022,Berga,,
ES08022,Berga,,
ES08023,Bigues i Riells,,
ES08023,Bigues i Riells,,
ES08024,Borredà,,
ES08024,Borredà,,
ES08025,El Bruc,,
ES08025,El Bruc,,
ES08026,El Brull,,
ES08026,El Brull,,
ES08027,Les Cabanyes,,
ES08027,Les Cabanyes,,
ES08028,Cabrera d'Anoia,,
ES08028,Cabrera d'Anoia,,
ES08029,Cabrera de Mar,,
ES08029,Cabrera de Mar,,
