parent_code,kind,code,name,population,court
AC00007,municipality,ES40099,Honrubia de la Cuesta,58,N
AC00007,municipality,ES40100,Hontalbilla,307,N
AC00007,municipality,ES40101,Hontanares de Eresma,1464,N
AC00007,municipality,ES40103,Los Huertos,170,N
AC00007,municipality,ES40104,Ituero y Lama,378,N
AC00007,municipality,ES40105,Juarros de Riomoros,42,N
AC00007,municipality,ES40106,Juarros de Voltoya,200,N
AC00007,municipality,ES40107,Labajos,106,N
AC00007,municipality,ES40108,Laguna de Contreras,114,N
AC00007,municipality,ES40109,Languilla,84,N
AC00007,municipality,ES40110,Lastras de Cuéllar,358,N
AC00007,municipality,ES40111,Lastras del Pozo,64,N
AC00007,municipality,ES40112,La Lastrilla,3891,N
AC00007,municipality,ES40113,La Losa,521,N
AC00007,municipality,ES40115,Maderuelo,168,N
AC00007,municipality,ES40118,Marazuela,50,N
AC00007,municipality,ES40119,Martín Miguel,212,N
AC00007,municipality,ES40120,Martín Muñoz de la Dehesa,235,N
AC00007,municipality,ES40121,Martín Muñoz de las Posadas,279,N
AC00007,municipality,ES40122,Marugán,623,N
AC00007,municipality,ES40123,Matabuena,157,N
AC00007,municipality,ES40124,Mata de Cuéllar,266,N
AC00007,municipality,ES40125,La Matilla,84,N
AC00007,municipality,ES40126,Melque de Cercos,68,N
AC00007,municipality,ES40127,Membibre de la Hoz,36,N
AC00007,municipality,ES40128,Migueláñez,131,N
AC00007,municipality,ES40129,Montejo de Arévalo,177,N
AC00007,municipality,ES40130,Montejo de la Vega de la Serrezuela,146,N
AC00007,municipality,ES40131,Monterrubio,61,N
AC00007,municipality,ES40132,Moral de Hornuez,49,N
AC00007,municipality,ES40134,Mozoncillo,902,N
AC00007,municipality,ES40135,Muñopedro,303,N
AC00007,municipality,ES40136,Muñoveros,145,N
AC00007,municipality,ES40138,Nava de la Asunción,2774,N
AC00007,municipality,ES40139,Navafría,281,N
AC00007,municipality,ES40140,Navalilla,103,N
AC00007,municipality,ES40141,Navalmanzano,1049,N
AC00007,municipality,ES40142,Navares de Ayuso,53,N
AC00007,municipality,ES40143,Navares de Enmedio,94,N
AC00007,municipality,ES40144,Navares de las Cuevas,23,N
AC00007,municipality,ES40145,Navas de Oro,1338,N
AC00007,municipality,ES40146,Navas de San Antonio,328,N
AC00007,municipality,ES40148,Nieva,264,N
AC00007,municipality,ES40149,Olombrada,536,N
AC00007,municipality,ES40150,Orejana,58,N
AC00007,municipality,ES40151,Ortigosa de Pestaño,55,N
AC00007,municipality,ES40152,Otero de Herreros,959,N
AC00007,municipality,ES40154,Pajarejos,25,N
AC00007,municipality,ES40155,Palazuelos de Eresma,5416,N
AC00007,municipality,ES40156,Pedraza,344,N
AC00007,municipality,ES40157,Pelayos del Arroyo,45,N
AC00007,municipality,ES40158,Perosillo,16,N
AC00007,municipality,ES40159,Pinarejos,186,N
AC00007,municipality,ES40160,Pinarnegrillo,96,N
AC00007,municipality,ES40161,Pradales,57,N
AC00007,municipality,ES40162,Prádena,523,N
AC00007,municipality,ES40163,Puebla de Pedraza,43,N
AC00007,municipality,ES40164,Rapariegos,205,N
AC00007,municipality,ES40165,Rebollo,81,N
AC00007,municipality,ES40166,Remondo,300,N
AC00007,municipality,ES40168,Riaguas de San Bartolomé,28,N
AC00007,municipality,ES40170,Riaza,2098,N
AC00007,municipality,ES40171,Ribota,48,N
AC00007,municipality,ES40172,Riofrío de Riaza,45,N
AC00007,municipality,ES40173,Roda de Eresma,188,N
AC00007,municipality,ES40174,Sacramenia,365,N
AC00007,municipality,ES40176,Samboal,457,N
AC00007,municipality,ES40177,San Cristóbal de Cuéllar,151,N
AC00007,municipality,ES40178,San Cristóbal de la Vega,101,N
AC00007,municipality,ES40179,Sanchonuño,940,N
AC00007,municipality,ES40180,Sangarcía,314,N
AC00007,municipality,ES40181,Real Sitio de San Ildefonso,5241,N
AC00007,municipality,ES40182,San Martín y Mudrián,245,N
AC00007,municipality,ES40183,San Miguel de Bernuy,140,N
AC00007,municipality,ES40184,San Pedro de Gaíllos,285,N
AC00007,municipality,ES40185,Santa María la Real de Nieva,972,S
AC00007,municipality,ES40186,Santa Marta del Cerro,35,N
AC00007,municipality,ES40188,Santiuste de Pedraza,92,N
AC00007,municipality,ES40189,Santiuste de San Juan Bautista,545,N
AC00007,municipality,ES40190,Santo Domingo de Pirón,58,N
AC00007,municipality,ES40191,Santo Tomé del Puerto,252,N
AC00007,municipality,ES40192,Sauquillo de Cabezas,150,N
AC00007,municipality,ES40193,Sebúlcor,273,N
AC00007,municipality,ES40194,Segovia,51674,S
AC00007,municipality,ES40195,Sepúlveda,1003,S
AC00007,municipality,ES40196,Sequera de Fresno,35,N
AC00007,municipality,ES40198,Sotillo,27,N
AC00007,municipality,ES40199,Sotosalbos,120,N
AC00007,municipality,ES40200,Tabanera la Luenga,56,N
AC00007,municipality,ES40201,Tolocirio,47,N
AC00007,municipality,ES40202,Torreadrada,55,N
AC00007,municipality,ES40203,Torrecaballeros,1347,N
AC00007,municipality,ES40204,Torrecilla del Pinar,191,N
AC00007,municipality,ES40205,Torreiglesias,245,N
AC00007,municipality,ES40206,Torre Val de San Pedro,184,N
AC00007,municipality,ES40207,Trescasas,1071,N
AC00007,municipality,ES40208,Turégano,979,N
AC00007,municipality,ES40210,Urueñas,106,N
AC00007,municipality,ES40211,Valdeprados,67,N
AC00007,municipality,ES40212,Valdevacas de Montejo,30,N
AC00007,municipality,ES40213,Valdevacas y Guijar,99,N
AC00007,municipality,ES40214,Valseca,233,N
AC00007,municipality,ES40215,Valtiendas,88,N
AC00007,municipality,ES40216,Valverde del Majano,1095,N
AC00007,municipality,ES40218,Valle de Tabladillo,86,N
AC00007,municipality,ES40219,Vallelado,694,N
AC00007,municipality,ES40220,Valleruela de Pedraza,71,N
AC00007,municipality,ES40221,Valleruela de Sepúlveda,51,N
AC00007,municipality,ES40222,Veganzones,219,N
AC00007,municipality,ES40223,Vegas de Matute,273,N
AC00007,municipality,ES40224,Ventosilla y Tejadilla,19,N
AC00007,municipality,ES40225,Villacastín,1481,N
AC00007,municipality,ES40228,Villaverde de Íscar,604,N
AC00007,municipality,ES40229,Villaverde de Montejo,27,N
AC00007,municipality,ES40230,Villeguillo,110,N
AC00007,municipality,ES40231,Yanguas de Eresma,128,N
AC00007,municipality,ES40233,Zarzuela del Monte,479,N
AC00007,municipality,ES40234,Zarzuela del Pinar,429,N
AC00007,municipality,ES40901,Ortigosa del Monte,561,N
AC00007,municipality,ES40902,Cozuelos de Fuentidueña,131,N
AC00007,municipality,ES40903,Marazoleja,101,N
AC00007,municipality,ES40904,Navas de Riofrío,394,N
AC00007,municipality,ES40905,Cuevas de Provanco,136,N
AC00007,municipality,ES40906,San Cristóbal de Segovia,3051,N
AC00001,municipality,ES41001,Aguadulce,2020,N
AC00001,municipality,ES41002,Alanís,1723,N
AC00001,municipality,ES41003,Albaida del Aljarafe,3197,N
AC00001,municipality,ES41004,Alcalá de Guadaíra,75279,S
AC00001,municipality,ES41005,Alcalá del Río,12029,N
AC00001,municipality,ES41006,Alcolea del Río,3373,N
AC00001,municipality,ES41007,La Algaba,16374,N
AC00001,municipality,ES41008,Algámitas,1255,N
AC00001,municipality,ES41009,Almadén de la Plata,1355,N
AC00001,municipality,ES41010,Almensilla,6080,N
AC00001,municipality,ES41011,Arahal,19526,N
AC00001,municipality,ES41012,Aznalcázar,4586,N
AC00001,municipality,ES41013,Aznalcóllar,6091,N
AC00001,municipality,ES41014,Badolatosa,3078,N
AC00001,municipality,ES41015,Benacazón,7241,N
AC00001,municipality,ES41016,Bollullos de la Mitación,10787,N
AC00001,municipality,ES41017,Bormujos,21972,N
AC00001,municipality,ES41018,Brenes,12471,N
AC00001,municipality,ES41019,Burguillos,6716,N
AC00001,municipality,ES41020,Las Cabezas de San Juan,16417,N
AC00001,municipality,ES41021,Camas,27509,N
AC00001,municipality,ES41022,La Campana,5276,N
AC00001,municipality,ES41023,Cantillana,10684,N
AC00001,municipality,ES41024,Carmona,28531,S
AC00001,municipality,ES41025,Carrión de los Céspedes,2544,N
AC00001,municipality,ES41026,Casariche,5456,N
AC00001,municipality,ES41027,Castilblanco de los Arroyos,4864,N
AC00001,municipality,ES41028,Castilleja de Guzmán,2821,N
AC00001,municipality,ES41029,Castilleja de la Cuesta,17418,N
AC00001,municipality,ES41030,Castilleja del Campo,629,N
AC00001,municipality,ES41031,El Castillo de las Guardas,1443,N
AC00001,municipality,ES41032,Cazalla de la Sierra,4718,S
AC00001,municipality,ES41033,Constantina,5896,N
AC00001,municipality,ES41034,Coria del Río,30777,S
AC00001,municipality,ES41035,Coripe,1251,N
AC00001,municipality,ES41036,El Coronil,4746,N
AC00001,municipality,ES41037,Los Corrales,3941,N
AC00001,municipality,ES41038,Dos Hermanas,133968,S
AC00001,municipality,ES41039,Écija,39873,S
AC00001,municipality,ES41040,Espartinas,15791,N
AC00001,municipality,ES41041,Estepa,12505,S
AC00001,municipality,ES41042,Fuentes de Andalucía,7111,N
AC00001,municipality,ES41043,El Garrobo,790,N
AC00001,municipality,ES41044,Gelves,10184,N
AC00001,municipality,ES41045,Gerena,7585,N
AC00001,municipality,ES41046,Gilena,3727,N
AC00001,municipality,ES41047,Gines,13420,N
AC00001,municipality,ES41048,Guadalcanal,2627,N
AC00001,municipality,ES41049,Guillena,12788,N
AC00001,municipality,ES41050,Herrera,6461,N
AC00001,municipality,ES41051,Huévar del Aljarafe,3015,N
AC00001,municipality,ES41052,La Lantejuela,3814,N
AC00001,municipality,ES41053,Lebrija,27524,S
AC00001,municipality,ES41054,Lora de Estepa,862,N
AC00001,municipality,ES41055,Lora del Río,18662,S
AC00001,municipality,ES41056,La Luisiana,4576,N
AC00001,municipality,ES41057,El Madroño,278,N
AC00001,municipality,ES41058,Mairena del Alcor,23550,N
AC00001,municipality,ES41059,Mairena del Aljarafe,46089,N
AC00001,municipality,ES41060,Marchena,19457,S
AC00001,municipality,ES41061,Marinaleda,2627,N
AC00001,municipality,ES41062,Martín de la Jara,2704,N
AC00001,municipality,ES41063,Los Molares,3480,N
AC00001,municipality,ES41064,Montellano,7056,N
AC00001,municipality,ES41065,Morón de la Frontera,27627,S
AC00001,municipality,ES41066,Las Navas de la Concepción,1559,N
AC00001,municipality,ES41067,Olivares,9394,N
AC00001,municipality,ES41068,Osuna,17560,S
AC00001,municipality,ES41069,Los Palacios y Villafranca,38354,N
AC00001,municipality,ES41070,Palomares del Río,8767,N
AC00001,municipality,ES41071,Paradas,6908,N
AC00001,municipality,ES41072,Pedrera,5194,N
AC00001,municipality,ES41073,El Pedroso,2018,N
AC00001,municipality,ES41074,Peñaflor,3656,N
AC00001,municipality,ES41075,Pilas,13974,N
AC00001,municipality,ES41076,Pruna,2603,N
AC00001,municipality,ES41077,La Puebla de Cazalla,10979,N
AC00001,municipality,ES41078,La Puebla de los Infantes,2991,N
AC00001,municipality,ES41079,La Puebla del Río,11868,N
AC00001,municipality,ES41080,El Real de la Jara,1503,N
AC00001,municipality,ES41081,La Rinconada,38628,N
AC00001,municipality,ES41082,La Roda de Andalucía,4183,N
AC00001,municipality,ES41083,El Ronquillo,1364,N
AC00001,municipality,ES41084,El Rubio,3408,N
AC00001,municipality,ES41085,Salteras,5530,N
AC00001,municipality,ES41086,San Juan de Aznalfarache,21416,N
AC00001,municipality,ES41087,Sanlúcar la Mayor,13808,S
AC00001,municipality,ES41088,San Nicolás del Puerto,596,N
AC00001,municipality,ES41089,Santiponce,8554,N
AC00001,municipality,ES41090,El Saucejo,4284,N
AC00001,municipality,ES41091,Sevilla,688592,S
AC00001,municipality,ES41092,Tocina,9501,N
AC00001,municipality,ES41093,Tomares,25359,N
AC00001,municipality,ES41094,Umbrete,8894,N
AC00001,municipality,ES41095,Utrera,50728,S
AC00001,municipality,ES41096,Valencina de la Concepción,7751,N
AC00001,municipality,ES41097,Villamanrique de la Condesa,4459,N
AC00001,municipality,ES41098,Villanueva del Ariscal,6610,N
AC00001,municipality,ES41099,Villanueva del Río y Minas,4858,N
AC00001,municipality,ES41100,Villanueva de San Juan,1120,N
AC00001,municipality,ES41101,Villaverde del Río,7818,N
AC00001,municipality,ES41102,El Viso del Alcor,19266,N
AC00001,municipality,ES41901,Cañada Rosal,3320,N
AC00001,municipality,ES41902,Isla Mayor,5839,N
AC00001,municipality,ES41903,El Cuervo de Sevilla,8610,N
AC00007,municipality,ES42001,Abejar,297,N
AC00007,municipality,ES42003,Adradas,69,N
AC00007,municipality,ES42004,Ágreda,3001,N
AC00007,municipality,ES42006,Alconaba,176,N
AC00007,municipality,ES42007,Alcubilla de Avellaneda,104,N
AC00007,municipality,ES42008,Alcubilla de las Peñas,57,N
AC00007,municipality,ES42009,Aldealafuente,92,N
AC00007,municipality,ES42010,Aldealices,36,N
AC00007,municipality,ES42011,Aldealpozo,17,N
AC00007,municipality,ES42012,Aldealseñor,31,N
AC00007,municipality,ES42013,Aldehuela de Periáñez,41,N
AC00007,municipality,ES42014,Las Aldehuelas,64,N
AC00007,municipality,ES42015,Alentisque,33,N
AC00007,municipality,ES42016,Aliud,20,N
AC00007,municipality,ES42017,Almajano,187,N
AC00007,municipality,ES42018,Almaluez,132,N
AC00007,municipality,ES42019,Almarza,591,N
AC00007,municipality,ES42020,Almazán,5489,S
AC00007,municipality,ES42021,Almazul,67,N
AC00007,municipality,ES42022,Almenar de Soria,228,N
AC00007,municipality,ES42023,Alpanseque,62,N
AC00007,municipality,ES42024,Arancón,88,N
AC00007,municipality,ES42025,Arcos de Jalón,1469,N
AC00007,municipality,ES42026,Arenillas,21,N
AC00007,municipality,ES42027,Arévalo de la Sierra,78,N
AC00007,municipality,ES42028,Ausejo de la Sierra,89,N
AC00007,municipality,ES42029,Baraona,135,N
AC00007,municipality,ES42030,Barca,98,N
AC00007,municipality,ES42031,Barcones,22,N
AC00007,municipality,ES42032,Bayubas de Abajo,142,N
AC00007,municipality,ES42033,Bayubas de Arriba,57,N
AC00007,municipality,ES42034,Beratón,47,N
AC00007,municipality,ES42035,Berlanga de Duero,856,N
AC00007,municipality,ES42036,Blacos,39,N
AC00007,municipality,ES42037,Bliecos,33,N
AC00007,municipality,ES42038,Borjabad,33,N
AC00007,municipality,ES42039,Borobia,239,N
AC00007,municipality,ES42041,Buberos,31,N
AC00007,municipality,ES42042,Buitrago,65,N
AC00007,municipality,ES42043,Burgo de Osma-Ciudad de Osma,4940,S
AC00007,municipality,ES42044,Cabrejas del Campo,53,N
AC00007,municipality,ES42045,Cabrejas del Pinar,347,N
AC00007,municipality,ES42046,Calatañazor,51,N
AC00007,municipality,ES42048,Caltojar,52,N
AC00007,municipality,ES42049,Candilichera,113,N
AC00007,municipality,ES42050,Cañamaque,30,N
AC00007,municipality,ES42051,Carabantes,15,N
AC00007,municipality,ES42052,Caracena,17,N
AC00007,municipality,ES42053,Carrascosa de Abajo,21,N
AC00007,municipality,ES42054,Carrascosa de la Sierra,19,N
AC00007,municipality,ES42055,Casarejos,169,N
AC00007,municipality,ES42056,Castilfrío de la Sierra,29,N
AC00007,municipality,ES42057,Castilruiz,162,N
AC00007,municipality,ES42058,Castillejo de Robledo,103,N
AC00007,municipality,ES42059,Centenera de Andaluz,20,N
AC00007,municipality,ES42060,Cerbón,28,N
AC00007,municipality,ES42061,Cidones,301,N
AC00007,municipality,ES42062,Cigudosa,19,N
AC00007,municipality,ES42063,Cihuela,51,N
AC00007,municipality,ES42064,Ciria,88,N
AC00007,municipality,ES42065,Cirujales del Río,22,N
AC00007,municipality,ES42068,Coscurita,79,N
AC00007,municipality,ES42069,Covaleda,1680,N
AC00007,municipality,ES42070,Cubilla,33,N
AC00007,municipality,ES42071,Cubo de la Solana,184,N
AC00007,municipality,ES42073,Cueva de Ágreda,73,N
AC00007,municipality,ES42075,Dévanos,79,N
AC00007,municipality,ES42076,Deza,214,N
AC00007,municipality,ES42078,Duruelo de la Sierra,1090,N
AC00007,municipality,ES42079,Escobosa de Almazán,21,N
AC00007,municipality,ES42080,Espeja de San Marcelino,155,N
AC00007,municipality,ES42081,Espejón,161,N
AC00007,municipality,ES42082,Estepa de San Juan,7,N
AC00007,municipality,ES42083,Frechilla de Almazán,24,N
AC00007,municipality,ES42084,Fresno de Caracena,21,N
AC00007,municipality,ES42085,Fuentearmegil,178,N
AC00007,municipality,ES42086,Fuentecambrón,34,N
AC00007,municipality,ES42087,Fuentecantos,61,N
AC00007,municipality,ES42088,Fuentelmonge,61,N
AC00007,municipality,ES42089,Fuentelsaz de Soria,66,N
AC00007,municipality,ES42090,Fuentepinilla,88,N
AC00007,municipality,ES42092,Fuentes de Magaña,64,N
AC00007,municipality,ES42093,Fuentestrún,43,N
AC00007,municipality,ES42094,Garray,732,N
AC00007,municipality,ES42095,Golmayo,2626,N
AC00007,municipality,ES42096,Gómara,310,N
AC00007,municipality,ES42097,Gormaz,16,N
AC00007,municipality,ES42098,Herrera de Soria,9,N
AC00007,municipality,ES42100,Hinojosa del Campo,31,N
AC00007,municipality,ES42103,Langa de Duero,704,N
AC00007,municipality,ES42105,Liceras,49,N
AC00007,municipality,ES42106,La Losilla,14,N
AC00007,municipality,ES42107,Magaña,69,N
AC00007,municipality,ES42108,Maján,10,N
AC00007,municipality,ES42110,Matalebreras,66,N
AC00007,municipality,ES42111,Matamala de Almazán,288,N
AC00007,municipality,ES42113,Medinaceli,713,N
AC00007,municipality,ES42115,Miño de Medinaceli,100,N
AC00007,municipality,ES42116,Miño de San Esteban,46,N
AC00007,municipality,ES42117,Molinos de Duero,162,N
AC00007,municipality,ES42118,Momblona,22,N
AC00007,municipality,ES42119,Monteagudo de las Vicarías,185,N
AC00007,municipality,ES42120,Montejo de Tiermes,155,N
AC00007,municipality,ES42121,Montenegro de Cameros,57,N
AC00007,municipality,ES42123,Morón de Almazán,193,N
AC00007,municipality,ES42124,Muriel de la Fuente,61,N
AC00007,municipality,ES42125,Muriel Viejo,85,N
AC00007,municipality,ES42127,Nafría de Ucero,36,N
AC00007,municipality,ES42128,Narros,50,N
AC00007,municipality,ES42129,Navaleno,769,N
AC00007,municipality,ES42130,Nepas,51,N
AC00007,municipality,ES42131,Nolay,57,N
AC00007,municipality,ES42132,Noviercas,156,N
AC00007,municipality,ES42134,Ólvega,3656,N
AC00007,municipality,ES42135,Oncala,75,N
AC00007,municipality,ES42139,Pinilla del Campo,21,N
AC00007,municipality,ES42140,Portillo de Soria,14,N
AC00007,municipality,ES42141,La Póveda de Soria,123,N
AC00007,municipality,ES42142,Pozalmuro,56,N
AC00007,municipality,ES42144,Quintana Redonda,489,N
AC00007,municipality,ES42145,Quintanas de Gormaz,146,N
AC00007,municipality,ES42148,Quiñonería,9,N
AC00007,municipality,ES42149,Los Rábanos,453,N
AC00007,municipality,ES42151,Rebollar (Soria),42,N
AC00007,municipality,ES42152,Recuerda,79,N
AC00007,municipality,ES42153,Rello,14,N
AC00007,municipality,ES42154,Renieblas,104,N
AC00007,municipality,ES42155,Retortillo de Soria,149,N
AC00007,municipality,ES42156,Reznos,32,N
AC00007,municipality,ES42157,La Riba de Escalote,9,N
AC00007,municipality,ES42158,Rioseco de Soria,123,N
AC00007,municipality,ES42159,Rollamienta,40,N
AC00007,municipality,ES42160,El Royo,265,N
AC00007,municipality,ES42161,Salduero,143,N
AC00007,municipality,ES42162,San Esteban de Gormaz,3005,N
AC00007,municipality,ES42163,San Felices,51,N
AC00007,municipality,ES42164,San Leonardo de Yagüe,2044,N
AC00007,municipality,ES42165,San Pedro Manrique,620,N
AC00007,municipality,ES42166,Santa Cruz de Yanguas,61,N
AC00007,municipality,ES42167,Santa María de Huerta,266,N
AC00007,municipality,ES42168,Santa María de las Hoyas,97,N
AC00007,municipality,ES42171,Serón de Nágima,124,N
AC00007,municipality,ES42172,Soliedra,32,N
AC00007,municipality,ES42173,Soria,39398,S
AC00007,municipality,ES42174,Sotillo del Rincón,190,N
AC00007,municipality,ES42175,Suellacabras,25,N
AC00007,municipality,ES42176,Tajahuerce,27,N
AC00007,municipality,ES42177,Tajueco,64,N
AC00007,municipality,ES42178,Talveila,105,N
AC00007,municipality,ES42181,Tardelcuende,431,N
AC00007,municipality,ES42182,Taroda,50,N
AC00007,municipality,ES42183,Tejado,108,N
AC00007,municipality,ES42184,Torlengua,59,N
AC00007,municipality,ES42185,Torreblacos,25,N
AC00007,municipality,ES42187,Torrubia de Soria,65,N
AC00007,municipality,ES42188,Trévago,43,N
AC00007,municipality,ES42189,Ucero,50,N
AC00007,municipality,ES42190,Vadillo,96,N
AC00007,municipality,ES42191,Valdeavellano de Tera,191,N
AC00007,municipality,ES42192,Valdegeña,38,N
AC00007,municipality,ES42193,Valdelagua del Cerro,18,N
AC00007,municipality,ES42194,Valdemaluque,151,N
AC00007,municipality,ES42195,Valdenebro,106,N
AC00007,municipality,ES42196,Valdeprado,8,N
AC00007,municipality,ES42197,Valderrodilla,68,N
AC00007,municipality,ES42198,Valtajeros,19,N
AC00007,municipality,ES42200,Velamazán,76,N
AC00007,municipality,ES42201,Velilla de la Sierra,24,N
AC00007,municipality,ES42202,Velilla de los Ajos,20,N
AC00007,municipality,ES42204,Viana de Duero,54,N
AC00007,municipality,ES42205,Villaciervos,87,N
AC00007,municipality,ES42206,Villanueva de Gormaz,8,N
AC00007,municipality,ES42207,Villar del Ala,51,N
AC00007,municipality,ES42208,Villar del Campo,22,N
AC00007,municipality,ES42209,Villar del Río,139,N
AC00007,municipality,ES42211,Los Villares de Soria,88,N
AC00007,municipality,ES42212,Villasayas,67,N
AC00007,municipality,ES42213,Villaseca de Arciel,28,N
AC00007,municipality,ES42215,Vinuesa,855,N
AC00007,municipality,ES42216,Vizmanos,25,N
AC00007,municipality,ES42217,Vozmediano,38,N
AC00007,municipality,ES42218,Yanguas,113,N
AC00007,municipality,ES42219,Yelo,40,N
RE_CATA,municipality,ES43001,Aiguamúrcia,901,N
RE_CATA,municipality,ES43002,Albinyana,2438,N
RE_CATA,municipality,ES43003,L'Albiol,485,N
RE_CATA,municipality,ES43004,Alcanar,9418,N
RE_CATA,municipality,ES43005,Alcover,5064,N
RE_CATA,municipality,ES43006,Aldover,882,N
RE_CATA,municipality,ES43007,L'Aleixar,873,N
RE_CATA,municipality,ES43008,Alfara de Carles,377,N
RE_CATA,municipality,ES43009,Alforja,1801,N
RE_CATA,municipality,ES43010,Alió,439,N
RE_CATA,municipality,ES43011,Almoster,1351,N
RE_CATA,municipality,ES43012,Altafulla,5243,N
RE_CATA,municipality,ES43013,L'Ametlla de Mar,6787,N
RE_CATA,municipality,ES43014,Amposta,20738,S
RE_CATA,municipality,ES43015,Arbolí,137,N
RE_CATA,municipality,ES43016,L'Arboç,5517,N
RE_CATA,municipality,ES43017,L'Argentera,124,N
RE_CATA,municipality,ES43018,Arnes,455,N
RE_CATA,municipality,ES43019,Ascó,1660,N
RE_CATA,municipality,ES43020,Banyeres del Penedès,3170,N
RE_CATA,municipality,ES43021,Barberà de la Conca,473,N
RE_CATA,municipality,ES43022,Batea,1890,N
RE_CATA,municipality,ES43023,Bellmunt del Priorat,280,N
RE_CATA,municipality,ES43024,Bellvei,2203,N
RE_CATA,municipality,ES43025,Benifallet,739,N
RE_CATA,municipality,ES43026,Benissanet,1161,N
RE_CATA,municipality,ES43027,La Bisbal de Falset,216,N
RE_CATA,municipality,ES43028,La Bisbal del Penedès,3528,N
RE_CATA,municipality,ES43029,Blancafort,389,N
RE_CATA,municipality,ES43030,Bonastre,688,N
RE_CATA,municipality,ES43031,Les Borges del Camp,2037,N
RE_CATA,municipality,ES43032,Bot,573,N
RE_CATA,municipality,ES43033,Botarell,1068,N
RE_CATA,municipality,ES43034,Bràfim,692,N
RE_CATA,municipality,ES43035,Cabacés,298,N
RE_CATA,municipality,ES43036,Cabra del Camp,1163,N
RE_CATA,municipality,ES43037,Calafell,26538,N
RE_CATA,municipality,ES43038,Cambrils,33898,N
RE_CATA,municipality,ES43039,Capafonts,121,N
RE_CATA,municipality,ES43040,Capçanes,398,N
RE_CATA,municipality,ES43041,Caseres,259,N
RE_CATA,municipality,ES43042,Castellvell del Camp,2857,N
RE_CATA,municipality,ES43043,El Catllar,4451,N
RE_CATA,municipality,ES43044,La Sénia,5681,N
RE_CATA,municipality,ES43045,Colldejou,176,N
RE_CATA,municipality,ES43046,Conesa,103,N
RE_CATA,municipality,ES43047,Constantí,6540,N
RE_CATA,municipality,ES43048,Corbera d'Ebre,1016,N
RE_CATA,municipality,ES43049,Cornudella de Montsant,941,N
RE_CATA,municipality,ES43050,Creixell,3642,N
RE_CATA,municipality,ES43051,Cunit,12952,N
RE_CATA,municipality,ES43052,Xerta,1170,N
RE_CATA,municipality,ES43053,Duesaigües,245,N
RE_CATA,municipality,ES43054,L'Espluga de Francolí,3755,N
RE_CATA,municipality,ES43055,Falset,2834,S
RE_CATA,municipality,ES43056,La Fatarella,941,N
RE_CATA,municipality,ES43057,La Febró,40,N
RE_CATA,municipality,ES43058,La Figuera,111,N
RE_CATA,municipality,ES43059,Figuerola del Camp,320,N
RE_CATA,municipality,ES43060,Flix,3408,N
RE_CATA,municipality,ES43061,Forès,43,N
RE_CATA,municipality,ES43062,Freginals,346,N
RE_CATA,municipality,ES43063,La Galera,731,N
RE_CATA,municipality,ES43064,Gandesa,3064,S
RE_CATA,municipality,ES43065,Garcia,527,N
RE_CATA,municipality,ES43066,Els Garidells,187,N
RE_CATA,municipality,ES43067,Ginestar,753,N
RE_CATA,municipality,ES43068,Godall,575,N
RE_CATA,municipality,ES43069,Gratallops,229,N
RE_CATA,municipality,ES43070,Els Guiamets,270,N
RE_CATA,municipality,ES43071,Horta de Sant Joan,1149,N
RE_CATA,municipality,ES43072,El Lloar,107,N
RE_CATA,municipality,ES43073,Llorac,100,N
RE_CATA,municipality,ES43074,Llorenç del Penedès,2393,N
RE_CATA,municipality,ES43075,Margalef,97,N
RE_CATA,municipality,ES43076,Marçà,594,N
RE_CATA,municipality,ES43077,Mas de Barberans,578,N
RE_CATA,municipality,ES43078,Masdenverge,1070,N
RE_CATA,municipality,ES43079,Masllorenç,504,N
RE_CATA,municipality,ES43080,La Masó,276,N
RE_CATA,municipality,ES43081,Maspujols,827,N
RE_CATA,municipality,ES43082,El Masroig,497,N
RE_CATA,municipality,ES43083,El Milà,178,N
RE_CATA,municipality,ES43084,Miravet,691,N
RE_CATA,municipality,ES43085,El Molar (Tarragona),297,N
RE_CATA,municipality,ES43086,Montblanc,7364,N
RE_CATA,municipality,ES43088,Montbrió del Camp,2890,N
RE_CATA,municipality,ES43089,Montferri,387,N
RE_CATA,municipality,ES43090,El Montmell,1512,N
RE_CATA,municipality,ES43091,Mont-ral,162,N
RE_CATA,municipality,ES43092,Mont-roig del Camp,12136,N
RE_CATA,municipality,ES43093,Móra d'Ebre,5690,N
RE_CATA,municipality,ES43094,Móra la Nova,3087,N
RE_CATA,municipality,ES43095,El Morell,3704,N
RE_CATA,municipality,ES43096,La Morera de Montsant,152,N
RE_CATA,municipality,ES43097,La Nou de Gaià,603,N
RE_CATA,municipality,ES43098,Nulles,492,N
RE_CATA,municipality,ES43099,La Palma d'Ebre,340,N
RE_CATA,municipality,ES43100,Els Pallaresos,4777,N
RE_CATA,municipality,ES43101,Passanant i Belltall,163,N
RE_CATA,municipality,ES43102,Paüls,556,N
RE_CATA,municipality,ES43103,Perafort,1261,N
RE_CATA,municipality,ES43104,El Perelló,2770,N
RE_CATA,municipality,ES43105,Les Piles,212,N
RE_CATA,municipality,ES43106,El Pinell de Brai,1017,N
RE_CATA,municipality,ES43107,Pira,493,N
RE_CATA,municipality,ES43108,El Pla de Santa Maria,2327,N
RE_CATA,municipality,ES43109,La Pobla de Mafumet,3904,N
RE_CATA,municipality,ES43110,La Pobla de Massaluca,318,N
